,age,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,poutcome_other,poutcome_success,poutcome_unknown,contact_telephone,contact_unknown
23077,44,0,254,0,0,26,3,224,6,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23078,46,0,301,0,0,26,3,241,7,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23079,56,0,0,0,0,26,3,471,8,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
23080,50,0,1617,0,0,26,3,55,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23081,31,0,3220,0,0,26,3,74,4,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23082,32,0,-5,0,1,26,3,300,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23083,35,0,231,0,0,26,3,130,6,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23084,32,1,5,1,0,26,3,520,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23085,41,0,236,0,0,26,3,72,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23086,52,0,385,0,1,26,3,96,4,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23087,48,0,505,0,0,26,3,320,5,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23088,43,0,10,0,0,26,3,301,16,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23089,37,0,-533,0,0,26,3,234,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23090,30,0,7,0,0,26,3,75,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23091,35,0,71,0,1,26,3,78,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23092,37,0,725,0,0,26,3,162,13,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23093,33,0,2362,1,0,26,3,271,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23094,45,0,434,0,0,26,3,76,4,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23095,34,0,4687,0,0,26,3,10,19,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23096,50,0,370,1,0,26,3,39,6,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
23097,35,0,0,0,0,26,3,30,20,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23098,39,0,3867,0,0,26,3,257,12,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23099,33,0,362,0,1,26,3,160,6,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23100,60,0,41,0,0,26,3,140,6,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23101,34,0,297,1,0,26,3,63,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23102,36,0,219,0,0,26,3,358,4,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23103,31,0,0,0,0,26,3,120,6,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23104,33,0,487,1,0,26,3,532,14,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23105,49,0,0,0,0,26,3,175,6,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23106,42,0,0,0,0,26,3,112,10,-1,0,no,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23107,51,0,10150,1,0,26,3,157,5,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23108,57,0,1113,0,0,26,3,264,20,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23109,31,0,392,0,0,26,3,119,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23110,55,1,0,0,0,26,3,172,5,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23111,33,0,469,0,0,26,3,158,9,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
23112,45,0,22815,0,0,26,3,653,8,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23113,39,0,1092,0,0,26,3,205,7,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23114,36,0,23,0,0,26,3,133,11,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23115,32,0,0,0,0,26,3,277,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23116,34,0,1974,0,0,26,3,603,3,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23117,30,0,1271,1,0,26,3,303,5,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
23118,31,0,25,0,0,26,3,265,16,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
23119,31,0,734,0,0,26,3,195,9,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23120,52,0,517,0,0,26,3,77,4,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23121,44,0,0,0,0,26,3,130,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23122,31,0,7744,0,0,26,3,377,8,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
23123,45,0,0,0,0,26,3,454,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23124,30,0,21,0,0,26,3,61,7,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23125,39,0,69,0,0,26,3,183,3,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23126,37,0,-274,1,0,26,3,218,5,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23127,46,0,326,0,0,26,3,182,7,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23128,58,0,382,0,0,26,3,384,4,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23129,31,0,1,0,0,26,3,107,5,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23130,38,0,257,0,0,26,3,57,10,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23131,32,0,631,0,0,26,3,145,5,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23132,30,0,893,0,0,26,3,45,3,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23133,34,0,1005,0,0,26,3,209,7,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23134,35,0,915,0,1,26,3,89,3,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23135,46,0,12,0,0,26,3,225,3,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23136,56,0,370,0,0,26,3,128,12,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23137,59,0,745,0,0,26,3,168,9,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23138,52,0,382,0,1,26,3,98,7,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23139,34,0,479,0,0,26,3,65,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23140,52,0,0,0,0,26,3,168,4,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23141,54,0,1111,0,0,26,3,385,9,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
23142,30,0,796,0,1,26,3,366,13,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23143,48,0,957,0,0,26,3,198,5,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23144,32,0,5910,0,0,26,3,75,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23145,32,0,0,0,0,26,3,104,9,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23146,36,0,608,0,0,26,3,125,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23147,36,1,0,0,1,26,3,109,14,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23148,40,0,0,0,0,26,3,58,7,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23149,36,0,154,0,0,26,3,556,7,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
23150,40,0,3160,0,0,26,3,100,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23151,36,0,699,0,0,26,3,20,8,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23152,45,0,10,0,0,26,3,133,7,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23153,38,0,-363,0,0,26,3,101,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
23154,50,1,0,1,0,26,3,240,5,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23155,32,0,387,0,0,26,3,99,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23156,44,0,7863,0,0,26,3,59,6,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23157,41,0,1757,0,0,26,3,515,13,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23158,31,0,526,0,0,26,3,130,13,-1,0,no,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
23159,52,0,359,0,0,26,3,361,14,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
23160,37,0,0,0,0,26,3,99,6,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23161,30,0,20,0,0,26,3,272,10,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23162,39,0,46,1,0,26,3,298,10,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23163,39,0,373,0,0,26,3,148,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23164,50,0,3558,0,0,26,3,84,10,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23165,32,0,485,0,0,26,3,98,14,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23166,32,0,127,1,0,27,3,20,17,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
23167,40,0,6,0,0,27,3,26,16,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
23168,45,0,0,0,0,27,3,58,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
23169,34,0,1612,0,0,27,3,108,22,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23170,38,0,1272,0,0,27,3,101,6,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23171,50,0,0,0,0,27,3,52,3,-1,0,no,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23172,39,0,462,0,0,27,3,157,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23173,34,0,296,0,0,27,3,609,13,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
23174,33,0,151,1,0,27,3,86,6,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23175,55,0,56,0,0,27,3,94,6,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
23176,31,0,730,0,0,27,3,108,6,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23177,45,0,3460,0,0,27,3,116,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23178,38,0,187,0,0,27,3,87,7,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
23179,50,0,1503,0,0,27,3,128,12,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23180,51,0,285,1,1,27,3,27,8,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23181,31,0,0,0,0,27,3,581,6,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
23182,48,0,567,0,0,27,3,20,34,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23183,33,0,0,0,0,27,3,181,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23184,35,0,0,0,0,27,3,18,14,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23185,34,0,1632,0,0,27,3,65,6,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23186,45,0,917,0,0,27,3,144,8,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
23187,35,0,0,0,0,27,3,106,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23188,51,0,3413,0,0,27,3,146,7,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
23189,49,0,0,0,0,27,3,56,6,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23190,48,0,386,0,1,27,3,185,5,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23191,37,0,40,0,0,27,3,1033,4,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23192,58,0,0,0,0,27,3,503,13,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23193,53,0,2094,0,1,27,3,95,6,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23194,54,0,656,1,1,27,3,105,6,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23195,30,0,60,0,0,27,3,87,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23196,52,0,1158,0,0,27,3,57,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23197,49,0,2673,0,0,27,3,219,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23198,55,0,39,0,0,27,3,281,5,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23199,37,0,143,0,0,27,3,57,6,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
23200,37,0,487,0,1,27,3,155,15,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23201,59,0,-47,1,0,27,3,84,4,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23202,32,0,1836,0,0,27,3,96,9,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23203,49,0,-417,0,0,27,3,13,20,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23204,59,0,2396,0,0,27,3,1040,6,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23205,35,0,1085,0,0,27,3,130,10,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
23206,41,0,6563,0,0,27,3,136,8,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23207,38,0,51,0,0,27,3,39,9,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
23208,51,0,1121,0,0,27,3,68,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
23209,52,0,0,0,0,27,3,153,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23210,55,0,2944,0,0,27,3,672,6,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
23211,40,0,336,0,0,27,3,156,6,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23212,46,0,836,0,0,27,3,199,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23213,38,0,3724,1,0,27,3,23,10,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23214,40,0,105,1,1,27,3,166,9,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23215,38,0,258,0,0,27,3,181,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23216,47,0,1647,0,0,27,3,39,13,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23217,31,0,917,1,0,27,3,100,9,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23218,39,0,0,0,0,27,3,147,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
23219,59,0,0,0,0,27,3,76,11,-1,0,no,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23220,44,0,-84,1,0,27,3,159,6,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23221,35,0,344,0,0,27,3,519,16,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23222,42,0,1,0,0,27,3,223,13,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23223,42,0,324,1,0,27,3,203,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
23224,58,0,2076,0,0,27,3,49,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23225,33,0,0,0,0,27,3,191,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23226,31,0,36,0,0,27,3,105,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
23227,48,0,98,0,0,27,3,146,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23228,59,0,0,0,0,27,3,87,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23229,31,0,313,1,0,27,3,114,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
23230,35,0,25,0,0,27,3,219,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
23231,33,0,7084,0,0,27,3,512,8,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23232,48,0,6748,0,0,27,3,162,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23233,56,0,719,0,0,27,3,236,2,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23234,41,0,24,0,0,27,3,130,8,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23235,36,0,30,0,0,27,3,111,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23236,48,0,35,0,0,27,3,80,4,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23237,44,0,6485,0,0,27,3,85,19,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23238,38,0,3228,0,0,27,3,123,8,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23239,44,0,639,0,0,27,3,69,12,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23240,31,0,46,0,0,27,3,313,6,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23241,42,0,765,0,0,27,3,78,8,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
23242,35,0,362,0,0,27,3,256,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23243,36,0,0,0,0,27,3,134,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23244,43,0,46,0,0,27,3,63,8,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23245,31,0,24,0,1,27,3,352,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
23246,36,0,25,0,0,27,3,127,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23247,32,0,2204,0,0,27,3,123,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23248,53,0,49,0,0,27,3,254,8,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
23249,58,0,-102,1,1,27,3,80,10,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23250,32,0,1107,0,0,27,3,113,8,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23251,41,0,128,1,0,27,3,100,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23252,59,0,699,0,0,27,3,88,6,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23253,32,0,0,0,0,27,3,121,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23254,57,0,63,0,0,27,3,91,2,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23255,32,0,0,0,0,27,3,164,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23256,46,0,0,0,0,27,3,121,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23257,51,0,16,1,1,27,3,145,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
23258,31,0,11,0,0,27,3,651,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
23259,30,0,0,0,0,27,3,109,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23260,56,0,297,0,1,27,3,220,16,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
23261,31,0,-175,0,0,27,3,9,15,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
23262,33,0,1020,0,0,27,3,82,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
23263,46,0,0,0,0,27,3,763,5,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23264,48,0,2328,0,0,27,3,129,7,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
23265,30,0,569,0,0,27,3,976,12,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
23266,47,0,6,0,0,27,3,63,4,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23267,52,0,1697,0,1,27,3,549,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
23268,33,1,-173,0,0,27,3,342,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
23269,34,0,127,0,0,27,3,63,6,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
23270,51,0,3726,0,1,27,3,119,12,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23271,40,0,324,1,0,27,3,205,6,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23272,38,0,-453,0,1,27,3,15,9,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
